Id,SalePrice
2737,115264.35639363286
2738,151764.3440262564
2739,164335.0528962751
2740,134531.43206369385
2741,135671.42606668122
2742,158219.53589905406
2743,137482.1317947127
2744,147043.15131109458
2745,142805.0928448999
2746,128655.37258958387
2747,152613.4027497874
2748,116477.89271183225
2749,121420.38795911794
2750,120528.57990149883
2751,119722.53413283051
2752,226964.76152217682
2753,151522.5420176173
2754,227439.69008944742
2755,132306.5949439773
2756,96494.88983146437
2757,87756.4290395872
2758,85653.92883701132
2759,137476.62515151748
2760,139085.48309753102
2761,142532.97334218133
2762,143101.74900745085
2763,190749.52141917037
2764,151225.37405597745
2765,236715.82954553398
2766,128588.88890760604
2767,88217.9391284768
2768,133119.3926640891
2769,121262.77686368146
2770,140112.45835112015
2771,105935.45270318328
2772,109407.70639830292
2773,139646.62763146753
2774,128266.28178906749
2775,115614.00635677717
2776,141922.59883893444
2777,130474.18421425218
2778,110934.73244891866
2779,111498.14459832791
2780,107440.24311518704
2781,89053.08352729303
2782,84307.3324887253
2783,91726.5435991922
2784,103349.69789370129
2785,122878.13418904677
2786,62854.888056983225
2787,112662.57373857468
2788,73441.65210291698
2789,167410.14807001437
2790,91770.99280777198
2791,108343.64519098884
2792,68567.00432081461
2793,166389.56534969053
2794,87390.62675679818
2795,116599.92460080588
2796,101812.44282368037
2797,199256.97781785156
2798,98837.66685624905
2799,109821.04288871941
2800,88086.12001702143
2801,104903.36062371338
2802,133282.49957617503
2803,183366.15576578528
2804,137544.55583506063
2805,101917.36043006413
2806,99069.81606846451
2807,148538.87675361245
2808,138000.47910560836
2809,121672.62060453572
2810,120443.09114544422
2811,155646.2898527701
2812,142810.40433609785
2813,183709.00562277736
2814,176046.10932648272
2815,108618.423054092
2816,246188.7713229242
2817,147004.03198943508
2818,119087.80394164633
2819,150067.9198128258
2820,129042.6900953983
2821,121367.1337085076
2822,179792.6971965873
2823,272789.7426543558
2824,164143.49347822875
2825,143023.8444445847
2826,136444.11382836665
2827,143477.26717959833
2828,231158.89165319642
2829,197062.94168735406
2830,239371.66461054538
2831,186562.09879755366
2832,241423.07778812994
2833,274730.0646592876
2834,214555.00351734713
2835,233906.91775555478
2836,204502.6748291333
2837,173540.77361226254
2838,154313.0669224285
2839,189126.11990093926
2840,190854.10452927524
2841,202522.44424774317
2842,223163.18839371053
2843,148220.17057143123
2844,159862.7800671832
2845,113234.761198956
2846,207949.87366530334
2847,189397.22183445396
2848,233766.64815938837
2849,210416.37123996648
2850,274353.5625592045
2851,245128.13717779322
2852,241344.80922192906
2853,225886.37792596046
2854,133099.30393963918
2855,202208.4483951696
2856,205013.11647766325
2857,197024.98270274987
2858,199446.71430557486
2859,127560.46276012113
2860,123874.95310516014
2861,138188.0155149366
2862,202913.15750910802
2863,136271.02966124512
2864,249137.98448388645
2865,125068.8856059841
2866,164852.8933479272
2867,95176.25027676385
2868,127149.21635353749
2869,123788.97968223851
2870,139116.524848243
2871,112243.89457843338
2872,65535.501999066924
2873,121872.83130195027
2874,122567.04898990152
2875,114199.51874582634
2876,169515.95700382086
2877,124660.9163503525
2878,165569.93815232493
2879,135975.30626621898
2880,115224.35076287149
2881,155030.019905027
2882,152071.78003242874
2883,170415.28098746162
2884,207368.7275967433
2885,167570.6780194165
2886,200657.95543742398
2887,98698.07377054164
2888,118385.96728474373
2889,71631.81416540749
2890,71452.78384750256
2891,137087.39333611232
2892,62196.825137504005
2893,92116.46883738317
2894,66211.96429175016
2895,249830.35057041972
2896,220812.86941381288
2897,189542.31786731648
2898,171391.68829192957
2899,222765.13541497954
2900,147107.60170326795
2901,223745.4910954893
2902,186486.67618706176
2903,319306.97835850326
2904,331810.20754327177
2905,81476.91040469852
2906,177994.01330981244
2907,107527.78216025271
2908,119468.64725681242
2909,168331.7280297793
2910,69496.82919862146
2911,85484.84265768075
2912,148687.08919988878
2913,85227.61239982913
2914,81131.09350441139
2915,82688.35119242221
2916,86680.12159029423
2917,160165.2070139904
2918,122392.77454767907
2919,215694.04213772915
